"order_number";"product_key";"customer_key";"order_date";"shipping_date";"due_date";"sales_amount";"quantity";"price"
"SO61366";0;3186;"2013-07-01";"2013-07-08";"2013-07-13";2384;1;2384
"SO61366";0;3186;"2013-07-01";"2013-07-08";"2013-07-13";5;1;5
"SO61366";0;3186;"2013-07-01";"2013-07-08";"2013-07-13";9;1;9
"SO61366";0;3186;"2013-07-01";"2013-07-08";"2013-07-13";55;1;55
"SO61367";0;100;"2013-07-01";"2013-07-08";"2013-07-13";2384;1;2384
"SO61367";0;100;"2013-07-01";"2013-07-08";"2013-07-13";5;1;5
"SO61367";0;100;"2013-07-01";"2013-07-08";"2013-07-13";9;1;9
"SO61367";0;100;"2013-07-01";"2013-07-08";"2013-07-13";54;1;54
"SO61368";0;905;"2013-07-01";"2013-07-08";"2013-07-13";2384;1;2384
"SO61368";125;905;"2013-07-01";"2013-07-08";"2013-07-13";35;1;35
"SO61369";0;18085;"2013-07-01";"2013-07-08";"2013-07-13";742;1;742
"SO61370";0;465;"2013-07-01";"2013-07-08";"2013-07-13";2384;1;2384
"SO61370";126;465;"2013-07-01";"2013-07-08";"2013-07-13";35;1;35
"SO61371";0;16516;"2013-07-01";"2013-07-08";"2013-07-13";540;1;540
"SO61372";0;1140;"2013-07-02";"2013-07-09";"2013-07-14";8;1;8
"SO61373";0;123;"2013-07-02";"2013-07-09";"2013-07-14";10;1;10
"SO61374";124;2047;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61375";124;2151;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61376";0;2614;"2013-07-02";"2013-07-09";"2013-07-14";8;1;8
"SO61377";65;7200;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61378";65;7271;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61379";59;5437;"2013-07-02";"2013-07-09";"2013-07-14";2443;1;2443
"SO61379";0;5437;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61379";0;5437;"2013-07-02";"2013-07-09";"2013-07-14";33;1;33
"SO61379";125;5437;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61380";36;4928;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61380";0;4928;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61380";0;4928;"2013-07-02";"2013-07-09";"2013-07-14";2;1;2
"SO61381";36;1624;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61381";0;1624;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61382";36;4698;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61382";0;4698;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61382";0;4698;"2013-07-02";"2013-07-09";"2013-07-14";10;1;10
"SO61382";0;4698;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61383";39;3430;"2013-07-02";"2013-07-09";"2013-07-14";2320;1;2320
"SO61383";0;3430;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61383";0;3430;"2013-07-02";"2013-07-09";"2013-07-14";55;1;55
"SO61384";0;87;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61384";130;87;"2013-07-02";"2013-07-09";"2013-07-14";50;1;50
"SO61385";0;263;"2013-07-02";"2013-07-09";"2013-07-14";2;1;2
"SO61385";0;263;"2013-07-02";"2013-07-09";"2013-07-14";8;1;8
"SO61386";0;16610;"2013-07-02";"2013-07-09";"2013-07-14";29;1;29
"SO61386";0;16610;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61386";0;16610;"2013-07-02";"2013-07-09";"2013-07-14";2;1;2
"SO61387";0;17254;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61387";65;17254;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61388";0;3266;"2013-07-02";"2013-07-09";"2013-07-14";25;1;25
"SO61388";0;3266;"2013-07-02";"2013-07-09";"2013-07-14";2;1;2
"SO61389";0;14195;"2013-07-02";"2013-07-09";"2013-07-14";33;1;33
"SO61390";0;16459;"2013-07-02";"2013-07-09";"2013-07-14";29;1;29
"SO61390";0;16459;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61390";125;16459;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61391";0;5498;"2013-07-02";"2013-07-09";"2013-07-14";29;1;29
"SO61391";0;5498;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61392";0;15688;"2013-07-02";"2013-07-09";"2013-07-14";25;1;25
"SO61393";0;5086;"2013-07-02";"2013-07-09";"2013-07-14";33;1;33
"SO61393";0;5086;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61393";126;5086;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61394";0;5949;"2013-07-02";"2013-07-09";"2013-07-14";10;1;10
"SO61394";124;5949;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61394";131;5949;"2013-07-02";"2013-07-09";"2013-07-14";50;1;50
"SO61394";116;5949;"2013-07-02";"2013-07-09";"2013-07-14";24;1;24
"SO61395";0;6700;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61395";0;6700;"2013-07-02";"2013-07-09";"2013-07-14";55;1;55
"SO61395";0;6700;"2013-07-02";"2013-07-09";"2013-07-14";8;1;8
"SO61396";0;14329;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61396";125;14329;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61396";133;14329;"2013-07-02";"2013-07-09";"2013-07-14";50;1;50
"SO61397";0;14003;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61398";0;12369;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61399";0;4940;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61399";124;4940;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61400";0;3376;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61400";124;3376;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61401";0;9741;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61401";65;9741;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61401";132;9741;"2013-07-02";"2013-07-09";"2013-07-14";50;1;50
"SO61402";0;3255;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61402";125;3255;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61402";115;3255;"2013-07-02";"2013-07-09";"2013-07-14";24;1;24
"SO61403";0;3943;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61404";0;5315;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61404";130;5315;"2013-07-02";"2013-07-09";"2013-07-14";50;1;50
"SO61405";0;5944;"2013-07-02";"2013-07-09";"2013-07-14";25;1;25
"SO61405";0;5944;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61405";0;5944;"2013-07-02";"2013-07-09";"2013-07-14";8;1;8
"SO61406";0;10523;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61406";0;10523;"2013-07-02";"2013-07-09";"2013-07-14";30;1;30
"SO61406";124;10523;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61406";0;10523;"2013-07-02";"2013-07-09";"2013-07-14";54;1;54
"SO61407";0;9975;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61407";0;9975;"2013-07-02";"2013-07-09";"2013-07-14";2;1;2
"SO61407";0;9975;"2013-07-02";"2013-07-09";"2013-07-14";120;1;120
"SO61408";0;15916;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61408";0;15916;"2013-07-02";"2013-07-09";"2013-07-14";55;1;55
"SO61409";35;4156;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61409";0;4156;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61409";0;4156;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61409";0;4156;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61409";0;4156;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61410";36;3649;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61410";0;3649;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61410";0;3649;"2013-07-02";"2013-07-09";"2013-07-14";8;1;8
"SO61411";36;3485;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61411";0;3485;"2013-07-02";"2013-07-09";"2013-07-14";10;1;10
"SO61411";0;3485;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61411";124;3485;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61412";36;1080;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61412";0;1080;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61412";0;1080;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61412";0;1080;"2013-07-02";"2013-07-09";"2013-07-14";10;1;10
"SO61412";0;1080;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61412";65;1080;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61412";0;1080;"2013-07-02";"2013-07-09";"2013-07-14";54;1;54
"SO61413";36;938;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61413";0;938;"2013-07-02";"2013-07-09";"2013-07-14";10;1;10
"SO61413";0;938;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61414";38;3450;"2013-07-02";"2013-07-09";"2013-07-14";2320;1;2320
"SO61414";125;3450;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61415";39;1783;"2013-07-02";"2013-07-09";"2013-07-14";2320;1;2320
"SO61415";0;1783;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61415";130;1783;"2013-07-02";"2013-07-09";"2013-07-14";50;1;50
"SO61415";65;1783;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61416";0;6185;"2013-07-02";"2013-07-09";"2013-07-14";2384;1;2384
"SO61416";0;6185;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61416";0;6185;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61416";126;6185;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61417";55;6735;"2013-07-02";"2013-07-09";"2013-07-14";1120;1;1120
"SO61418";54;13586;"2013-07-02";"2013-07-09";"2013-07-14";1120;1;1120
"SO61418";0;13586;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61418";0;13586;"2013-07-02";"2013-07-09";"2013-07-14";25;1;25
"SO61418";124;13586;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61419";55;13485;"2013-07-02";"2013-07-09";"2013-07-14";1120;1;1120
"SO61420";36;2123;"2013-07-02";"2013-07-09";"2013-07-14";2295;1;2295
"SO61420";0;2123;"2013-07-02";"2013-07-09";"2013-07-14";22;1;22
"SO61420";0;2123;"2013-07-02";"2013-07-09";"2013-07-14";55;1;55
"SO61420";65;2123;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61421";65;2285;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61421";0;2285;"2013-07-02";"2013-07-09";"2013-07-14";2384;1;2384
"SO61422";0;1987;"2013-07-02";"2013-07-09";"2013-07-14";2384;1;2384
"SO61422";0;1987;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61422";0;1987;"2013-07-02";"2013-07-09";"2013-07-14";29;1;29
"SO61422";125;1987;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61423";0;2560;"2013-07-02";"2013-07-09";"2013-07-14";540;1;540
"SO61423";0;2560;"2013-07-02";"2013-07-09";"2013-07-14";4;1;4
"SO61423";0;2560;"2013-07-02";"2013-07-09";"2013-07-14";21;1;21
"SO61423";125;2560;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61424";0;11675;"2013-07-02";"2013-07-09";"2013-07-14";540;1;540
"SO61424";125;11675;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61425";0;2051;"2013-07-02";"2013-07-09";"2013-07-14";1215;1;1215
"SO61425";126;2051;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61426";0;16501;"2013-07-02";"2013-07-09";"2013-07-14";540;1;540
"SO61426";0;16501;"2013-07-02";"2013-07-09";"2013-07-14";9;1;9
"SO61426";0;16501;"2013-07-02";"2013-07-09";"2013-07-14";5;1;5
"SO61426";126;16501;"2013-07-02";"2013-07-09";"2013-07-14";35;1;35
"SO61427";0;16513;"2013-07-02";"2013-07-09";"2013-07-14";540;1;540
"SO61428";60;9616;"2013-07-03";"2013-07-10";"2013-07-15";2443;1;2443
"SO61428";0;9616;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61428";0;9616;"2013-07-03";"2013-07-10";"2013-07-15";33;1;33
"SO61428";0;9616;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61429";64;9617;"2013-07-03";"2013-07-10";"2013-07-15";2443;1;2443
"SO61429";0;9617;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61429";0;9617;"2013-07-03";"2013-07-10";"2013-07-15";33;1;33
"SO61429";126;9617;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61430";124;254;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61431";0;3234;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61431";0;3234;"2013-07-03";"2013-07-10";"2013-07-15";25;1;25
"SO61432";0;5711;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61432";0;5711;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61432";0;5711;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61433";0;5626;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61433";0;5626;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61433";0;5626;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61433";0;5626;"2013-07-03";"2013-07-10";"2013-07-15";8;1;8
"SO61434";0;12647;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61434";65;12647;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61435";0;6251;"2013-07-03";"2013-07-10";"2013-07-15";54;1;54
"SO61435";65;6251;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61436";0;5017;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61436";0;5017;"2013-07-03";"2013-07-10";"2013-07-15";29;1;29
"SO61436";0;5017;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61436";0;5017;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61437";0;6897;"2013-07-03";"2013-07-10";"2013-07-15";540;1;540
"SO61437";0;6897;"2013-07-03";"2013-07-10";"2013-07-15";22;1;22
"SO61437";0;6897;"2013-07-03";"2013-07-10";"2013-07-15";10;1;10
"SO61437";0;6897;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61437";116;6897;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61438";0;14445;"2013-07-03";"2013-07-10";"2013-07-15";1701;1;1701
"SO61438";0;14445;"2013-07-03";"2013-07-10";"2013-07-15";54;1;54
"SO61439";0;10072;"2013-07-03";"2013-07-10";"2013-07-15";1701;1;1701
"SO61439";132;10072;"2013-07-03";"2013-07-10";"2013-07-15";50;1;50
"SO61440";0;3141;"2013-07-03";"2013-07-10";"2013-07-15";769;1;769
"SO61440";132;3141;"2013-07-03";"2013-07-10";"2013-07-15";50;1;50
"SO61441";38;4924;"2013-07-03";"2013-07-10";"2013-07-15";2320;1;2320
"SO61441";0;4924;"2013-07-03";"2013-07-10";"2013-07-15";10;1;10
"SO61441";0;4924;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61441";115;4924;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61442";36;4701;"2013-07-03";"2013-07-10";"2013-07-15";2295;1;2295
"SO61442";0;4701;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61443";0;79;"2013-07-03";"2013-07-10";"2013-07-15";54;1;54
"SO61444";0;126;"2013-07-03";"2013-07-10";"2013-07-15";25;1;25
"SO61444";0;126;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61444";0;126;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61445";0;7315;"2013-07-03";"2013-07-10";"2013-07-15";21;1;21
"SO61445";0;7315;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61446";0;5507;"2013-07-03";"2013-07-10";"2013-07-15";33;1;33
"SO61446";0;5507;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61446";117;5507;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61447";0;1204;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61447";0;1204;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61447";0;1204;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61448";0;12562;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61449";0;332;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61449";0;332;"2013-07-03";"2013-07-10";"2013-07-15";33;1;33
"SO61450";0;11776;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61450";0;11776;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61450";0;11776;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61451";0;643;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61451";0;643;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61451";125;643;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61451";117;643;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61451";133;643;"2013-07-03";"2013-07-10";"2013-07-15";50;1;50
"SO61452";0;2145;"2013-07-03";"2013-07-10";"2013-07-15";30;1;30
"SO61452";0;2145;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61453";0;4573;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61453";0;4573;"2013-07-03";"2013-07-10";"2013-07-15";10;1;10
"SO61453";124;4573;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61454";0;3266;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61454";0;3266;"2013-07-03";"2013-07-10";"2013-07-15";10;1;10
"SO61454";0;3266;"2013-07-03";"2013-07-10";"2013-07-15";55;1;55
"SO61455";0;216;"2013-07-03";"2013-07-10";"2013-07-15";70;1;70
"SO61455";115;216;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61456";0;5987;"2013-07-03";"2013-07-10";"2013-07-15";64;1;64
"SO61456";0;5987;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61457";0;4517;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61457";0;4517;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61458";0;14158;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61458";0;14158;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61459";0;3537;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61459";0;3537;"2013-07-03";"2013-07-10";"2013-07-15";64;1;64
"SO61460";0;4443;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61460";0;4443;"2013-07-03";"2013-07-10";"2013-07-15";25;1;25
"SO61460";0;4443;"2013-07-03";"2013-07-10";"2013-07-15";64;1;64
"SO61461";0;1445;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61461";0;1445;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61461";133;1445;"2013-07-03";"2013-07-10";"2013-07-15";50;1;50
"SO61461";117;1445;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61462";0;3761;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61462";0;3761;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61463";0;861;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61464";0;2230;"2013-07-03";"2013-07-10";"2013-07-15";22;1;22
"SO61465";0;8720;"2013-07-03";"2013-07-10";"2013-07-15";540;1;540
"SO61465";0;8720;"2013-07-03";"2013-07-10";"2013-07-15";22;1;22
"SO61465";125;8720;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61465";65;8720;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61465";0;8720;"2013-07-03";"2013-07-10";"2013-07-15";54;1;54
"SO61466";38;3465;"2013-07-03";"2013-07-10";"2013-07-15";2320;1;2320
"SO61466";0;3465;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61466";0;3465;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61467";0;16007;"2013-07-03";"2013-07-10";"2013-07-15";742;1;742
"SO61467";0;16007;"2013-07-03";"2013-07-10";"2013-07-15";8;1;8
"SO61468";0;16119;"2013-07-03";"2013-07-10";"2013-07-15";742;1;742
"SO61468";124;16119;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61469";0;5425;"2013-07-03";"2013-07-10";"2013-07-15";1215;1;1215
"SO61470";0;2601;"2013-07-03";"2013-07-10";"2013-07-15";2384;1;2384
"SO61470";0;2601;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61470";0;2601;"2013-07-03";"2013-07-10";"2013-07-15";29;1;29
"SO61470";126;2601;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61470";65;2601;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61471";56;6731;"2013-07-03";"2013-07-10";"2013-07-15";1120;1;1120
"SO61471";0;6731;"2013-07-03";"2013-07-10";"2013-07-15";25;1;25
"SO61471";0;6731;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61471";117;6731;"2013-07-03";"2013-07-10";"2013-07-15";24;1;24
"SO61472";34;2124;"2013-07-03";"2013-07-10";"2013-07-15";2295;1;2295
"SO61472";0;2124;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61473";34;2136;"2013-07-03";"2013-07-10";"2013-07-15";2295;1;2295
"SO61473";0;2136;"2013-07-03";"2013-07-10";"2013-07-15";10;1;10
"SO61474";0;18222;"2013-07-03";"2013-07-10";"2013-07-15";742;1;742
"SO61475";0;2367;"2013-07-03";"2013-07-10";"2013-07-15";2384;1;2384
"SO61475";125;2367;"2013-07-03";"2013-07-10";"2013-07-15";35;1;35
"SO61476";0;12218;"2013-07-03";"2013-07-10";"2013-07-15";540;1;540
"SO61476";0;12218;"2013-07-03";"2013-07-10";"2013-07-15";21;1;21
"SO61476";0;12218;"2013-07-03";"2013-07-10";"2013-07-15";2;1;2
"SO61477";55;8988;"2013-07-03";"2013-07-10";"2013-07-15";1120;1;1120
"SO61477";0;8988;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61477";0;8988;"2013-07-03";"2013-07-10";"2013-07-15";5;1;5
"SO61477";0;8988;"2013-07-03";"2013-07-10";"2013-07-15";55;1;55
"SO61478";54;9395;"2013-07-03";"2013-07-10";"2013-07-15";1120;1;1120
"SO61478";0;9395;"2013-07-03";"2013-07-10";"2013-07-15";4;1;4
"SO61478";0;9395;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61478";0;9395;"2013-07-03";"2013-07-10";"2013-07-15";25;1;25
"SO61479";65;6568;"2013-07-03";"2013-07-10";"2013-07-15";9;1;9
"SO61479";0;6568;"2013-07-03";"2013-07-10";"2013-07-15";1701;1;1701
"SO61480";52;16796;"2013-07-03";"2013-07-10";"2013-07-15";1120;1;1120
"SO61480";0;16796;"2013-07-03";"2013-07-10";"2013-07-15";54;1;54
"SO61481";0;6234;"2013-07-03";"2013-07-10";"2013-07-15";769;1;769
"SO61482";0;3060;"2013-07-04";"2013-07-11";"2013-07-16";5;1;5
"SO61482";0;3060;"2013-07-04";"2013-07-11";"2013-07-16";25;1;25
"SO61482";0;3060;"2013-07-04";"2013-07-11";"2013-07-16";2;1;2
"SO61483";0;8579;"2013-07-04";"2013-07-11";"2013-07-16";5;1;5
"SO61483";0;8579;"2013-07-04";"2013-07-11";"2013-07-16";30;1;30
"SO61483";0;8579;"2013-07-04";"2013-07-11";"2013-07-16";2;1;2
"SO61484";0;11942;"2013-07-04";"2013-07-11";"2013-07-16";5;1;5
"SO61484";0;11942;"2013-07-04";"2013-07-11";"2013-07-16";54;1;54
"SO61485";0;15144;"2013-07-04";"2013-07-11";"2013-07-16";70;1;70
"SO61485";0;15144;"2013-07-04";"2013-07-11";"2013-07-16";54;1;54
"SO61486";0;18189;"2013-07-04";"2013-07-11";"2013-07-16";10;1;10
"SO61486";0;18189;"2013-07-04";"2013-07-11";"2013-07-16";5;1;5
"SO61486";0;18189;"2013-07-04";"2013-07-11";"2013-07-16";55;1;55
"SO61487";130;3218;"2013-07-04";"2013-07-11";"2013-07-16";50;1;50
"SO61488";0;10546;"2013-07-04";"2013-07-11";"2013-07-16";769;1;769
"SO61488";65;10546;"2013-07-04";"2013-07-11";"2013-07-16";9;1;9
"SO61488";0;10546;"2013-07-04";"2013-07-11";"2013-07-16";70;1;70
"SO61489";38;2562;"2013-07-04";"2013-07-11";"2013-07-16";2320;1;2320
"SO61489";0;2562;"2013-07-04";"2013-07-11";"2013-07-16";22;1;22
"SO61489";0;2562;"2013-07-04";"2013-07-11";"2013-07-16";2;1;2
"SO61490";36;4638;"2013-07-04";"2013-07-11";"2013-07-16";2295;1;2295
"SO61490";0;4638;"2013-07-04";"2013-07-11";"2013-07-16";10;1;10
"SO61490";126;4638;"2013-07-04";"2013-07-11";"2013-07-16";35;1;35
"SO61490";132;4638;"2013-07-04";"2013-07-11";"2013-07-16";50;1;50
"SO61490";65;4638;"2013-07-04";"2013-07-11";"2013-07-16";9;1;9
"SO61491";34;4087;"2013-07-04";"2013-07-11";"2013-07-16";2295;1;2295
"SO61491";0;4087;"2013-07-04";"2013-07-11";"2013-07-16";35;1;35
"SO61491";0;4087;"2013-07-04";"2013-07-11";"2013-07-16";5;1;5
"SO61491";125;4087;"2013-07-04";"2013-07-11";"2013-07-16";35;1;35
"SO61492";34;4119;"2013-07-04";"2013-07-11";"2013-07-16";2295;1;2295
"SO61493";0;668;"2013-07-04";"2013-07-11";"2013-07-16";54;1;54
"SO61494";0;644;"2013-07-04";"2013-07-11";"2013-07-16";2;1;2
"SO61494";0;644;"2013-07-04";"2013-07-11";"2013-07-16";8;1;8
"SO61495";130;507;"2013-07-04";"2013-07-11";"2013-07-16";50;1;50
"SO61496";0;499;"2013-07-04";"2013-07-11";"2013-07-16";4;1;4
"SO61496";0;499;"2013-07-04";"2013-07-11";"2013-07-16";25;1;25
"SO61496";0;499;"2013-07-04";"2013-07-11";"2013-07-16";2;1;2
"SO61497";0;16638;"2013-07-04";"2013-07-11";"2013-07-16";29;1;29
"SO61497";0;16638;"2013-07-04";"2013-07-11";"2013-07-16";5;1;5
"SO61497";125;16638;"2013-07-04";"2013-07-11";"2013-07-16";35;1;35
"SO61498";0;17233;"2013-07-04";"2013-07-11";"2013-07-16";21;1;21
"SO61498";0;17233;"2013-07-04";"2013-07-11";"2013-07-16";2;1;2
"SO61498";0;17233;"2013-07-04";"2013-07-11";"2013-07-16";120;1;120
